transaction_id,customer_id,merchant_id,amount,currency,payment_method,transaction_hour,transaction_day,failure_reason,failure_category,previous_transaction_count,previous_success_count,previous_failure_count,customer_success_rate,days_since_last_success,retry_count,recovery_attempted,recovery_action,retry_delay_minutes,recovery_success,recovered_amount,recovery_time_minutes,recovery_probability,revenue_at_risk
TXN100886,CUST2881,MERCH123,5112.36,INR,UPI,6,Friday,Insufficient Balance,Customer Related,29,22,7,0.759,24,2,False,Stop Recovery,0,0,0.0,0,0.26,1329.21
TXN100887,CUST2554,MERCH127,651.49,INR,UPI,8,Sunday,Bank Server Unavailable,Temporary,35,33,2,0.943,28,0,True,Retry After Delay,15,1,649.96,19,0.85,553.77
TXN100888,CUST1038,MERCH135,595.77,INR,Credit Card,18,Tuesday,Processing Error,Technical,22,22,0,1.0,6,3,True,Escalate,0,1,580.74,6,0.39,232.35
TXN100889,CUST2149,MERCH115,327.68,INR,Wallet,13,Monday,Authentication Failure,Technical,23,17,6,0.739,40,0,True,Escalate,0,1,320.68,14,0.45,147.46
TXN100890,CUST2474,MERCH139,937.64,INR,Credit Card,23,Thursday,Network Timeout,Temporary,13,6,7,0.462,67,2,True,Retry,0,0,0.0,0,0.36,337.55
TXN100891,CUST1172,MERCH115,895.18,INR,Debit Card,18,Monday,Payment Declined,Customer Related,34,24,10,0.706,80,0,True,Send Payment Reminder,60,1,866.88,61,0.35,313.31
TXN100892,CUST1652,MERCH116,2040.09,INR,UPI,19,Sunday,Bank Server Unavailable,Temporary,23,11,12,0.478,66,1,True,Retry,0,0,0.0,0,0.43,877.24
TXN100893,CUST1753,MERCH114,1628.01,INR,UPI,17,Monday,Insufficient Balance,Customer Related,35,32,3,0.914,10,0,True,Send Payment Reminder,30,0,0.0,0,0.55,895.41
TXN100894,CUST2243,MERCH115,515.75,INR,Credit Card,14,Tuesday,Gateway Timeout,Temporary,19,16,3,0.842,3,0,True,Retry After Delay,30,1,501.35,42,0.85,438.39
TXN100895,CUST2661,MERCH114,978.3,INR,Wallet,20,Sunday,Gateway Timeout,Temporary,15,9,6,0.6,11,2,True,Retry,0,1,960.21,6,0.56,547.85
TXN100896,CUST2081,MERCH133,995.09,INR,UPI,20,Thursday,Payment Declined,Customer Related,15,12,3,0.8,25,1,True,Send Payment Reminder,120,0,0.0,0,0.48,477.64
TXN100897,CUST2683,MERCH110,323.5,INR,Net Banking,3,Saturday,Insufficient Balance,Customer Related,26,21,5,0.808,66,2,True,Send Payment Reminder,30,0,0.0,0,0.36,116.46
TXN100898,CUST1475,MERCH100,611.09,INR,UPI,12,Tuesday,Insufficient Balance,Customer Related,39,25,14,0.641,9,0,True,Send Payment Reminder,30,1,607.16,36,0.4,244.44
TXN100899,CUST1455,MERCH114,722.96,INR,Credit Card,4,Tuesday,Network Timeout,Temporary,3,1,2,0.333,61,2,True,Retry,0,0,0.0,0,0.36,260.27
TXN100900,CUST1828,MERCH125,4217.09,INR,Credit Card,11,Tuesday,Processing Error,Technical,17,12,5,0.706,83,1,True,Escalate,0,1,4207.04,14,0.33,1391.64
TXN100901,CUST1894,MERCH103,1561.12,INR,Net Banking,16,Sunday,Bank Server Unavailable,Temporary,30,22,8,0.733,59,0,True,Retry After Delay,5,1,1525.47,8,0.7,1092.78
TXN100902,CUST2384,MERCH142,2275.0,INR,UPI,9,Monday,Payment Declined,Customer Related,28,21,7,0.75,1,1,True,Send Payment Reminder,30,0,0.0,0,0.33,750.75
TXN100903,CUST2958,MERCH104,403.87,INR,UPI,11,Saturday,Network Timeout,Temporary,34,22,12,0.647,23,0,True,Retry After Delay,30,1,399.47,31,0.7,282.71
TXN100904,CUST2024,MERCH134,3482.03,INR,UPI,5,Tuesday,Payment Declined,Customer Related,16,13,3,0.812,1,2,True,Send Payment Reminder,120,1,3436.15,123,0.41,1427.63
TXN100905,CUST1386,MERCH112,3792.88,INR,Wallet,19,Wednesday,Network Timeout,Temporary,43,29,14,0.674,11,0,True,Retry After Delay,30,0,0.0,0,0.7,2655.02
TXN100906,CUST2996,MERCH109,270.78,INR,UPI,19,Thursday,Bank Server Unavailable,Temporary,41,39,2,0.951,80,1,True,Retry After Delay,5,1,260.59,17,0.73,197.67
TXN100907,CUST1347,MERCH110,761.85,INR,UPI,11,Saturday,Payment Declined,Customer Related,11,9,2,0.818,29,1,True,Send Payment Reminder,60,0,0.0,0,0.48,365.69
TXN100908,CUST1189,MERCH117,1991.44,INR,Credit Card,12,Thursday,Gateway Timeout,Temporary,24,14,10,0.583,7,1,True,Retry,0,1,1937.86,11,0.48,955.89
TXN100909,CUST1504,MERCH133,2242.87,INR,Credit Card,20,Saturday,Insufficient Balance,Customer Related,23,18,5,0.783,38,1,True,Send Payment Reminder,120,1,2207.38,132,0.33,740.15
TXN100910,CUST2214,MERCH138,778.37,INR,Net Banking,16,Tuesday,Network Timeout,Temporary,25,25,0,1.0,4,2,True,Retry After Delay,30,1,744.47,31,0.71,552.64
TXN100911,CUST2531,MERCH140,1049.01,INR,Wallet,19,Saturday,Bank Server Unavailable,Temporary,37,26,11,0.703,10,0,True,Retry After Delay,30,1,1042.92,38,0.7,734.31
TXN100912,CUST2392,MERCH141,830.56,INR,Credit Card,9,Monday,Incorrect Payment Details,Customer Related,13,9,4,0.692,54,0,True,Send Payment Reminder,120,0,0.0,0,0.4,332.22
TXN100913,CUST2432,MERCH149,1463.13,INR,Wallet,18,Saturday,Network Timeout,Temporary,19,10,9,0.526,88,0,True,Retry,0,0,0.0,0,0.5,731.56
TXN100914,CUST1823,MERCH122,3490.3,INR,Debit Card,4,Sunday,Network Timeout,Temporary,45,43,2,0.956,30,0,True,Retry After Delay,30,1,3386.03,37,0.85,2966.76
TXN100915,CUST1928,MERCH106,722.82,INR,UPI,4,Friday,Bank Server Unavailable,Temporary,34,34,0,1.0,10,0,True,Retry After Delay,30,1,703.07,33,0.85,614.4
TXN100916,CUST1933,MERCH138,2982.92,INR,Wallet,7,Sunday,Network Timeout,Temporary,2,1,1,0.5,54,1,True,Retry,0,1,2963.49,8,0.48,1431.8
TXN100917,CUST2140,MERCH102,716.7,INR,Debit Card,16,Friday,Network Timeout,Temporary,8,8,0,1.0,41,0,True,Retry After Delay,30,1,687.04,34,0.85,609.2
TXN100918,CUST1133,MERCH111,679.87,INR,UPI,2,Monday,Gateway Timeout,Temporary,5,5,0,1.0,7,2,True,Retry After Delay,5,1,647.08,15,0.71,482.71
TXN100919,CUST1057,MERCH106,2578.27,INR,Debit Card,20,Tuesday,Network Timeout,Temporary,11,7,4,0.636,56,0,True,Retry After Delay,15,1,2486.23,17,0.7,1804.79
TXN100920,CUST2579,MERCH148,2800.49,INR,UPI,15,Tuesday,Processing Error,Technical,2,2,0,1.0,20,0,True,Escalate,0,1,2681.5,12,0.6,1680.29
TXN100921,CUST1684,MERCH125,2646.86,INR,UPI,18,Wednesday,Network Timeout,Temporary,38,20,18,0.526,6,0,True,Retry,0,0,0.0,0,0.55,1455.77
TXN100922,CUST1671,MERCH132,467.48,INR,Debit Card,5,Friday,Processing Error,Technical,32,32,0,1.0,86,0,True,Escalate,0,1,467.14,6,0.55,257.11
TXN100923,CUST1172,MERCH136,922.64,INR,Net Banking,9,Friday,Authentication Failure,Technical,24,21,3,0.875,16,0,True,Escalate,0,1,902.63,9,0.6,553.58
TXN100924,CUST2852,MERCH147,2587.35,INR,Debit Card,15,Thursday,Network Timeout,Temporary,12,12,0,1.0,16,1,True,Retry After Delay,30,1,2531.01,37,0.78,2018.13
TXN100925,CUST1814,MERCH114,1384.69,INR,UPI,12,Tuesday,Network Timeout,Temporary,38,19,19,0.5,23,0,True,Retry,0,1,1370.44,5,0.55,761.58
TXN100926,CUST2172,MERCH101,567.39,INR,Wallet,2,Monday,Network Timeout,Temporary,16,16,0,1.0,3,0,True,Retry After Delay,5,1,546.35,8,0.85,482.28
TXN100927,CUST1079,MERCH140,1932.66,INR,UPI,21,Tuesday,Payment Declined,Customer Related,24,13,11,0.542,86,0,False,Stop Recovery,0,0,0.0,0,0.2,386.53
TXN100928,CUST1885,MERCH106,756.09,INR,UPI,7,Tuesday,Payment Declined,Customer Related,50,50,0,1.0,28,0,True,Send Payment Reminder,30,0,0.0,0,0.55,415.85
TXN100929,CUST2236,MERCH131,5628.62,INR,UPI,19,Wednesday,Payment Declined,Customer Related,41,26,15,0.634,19,1,True,Send Payment Reminder,120,0,0.0,0,0.33,1857.44
TXN100930,CUST1202,MERCH103,4609.49,INR,UPI,7,Saturday,Payment Declined,Customer Related,17,12,5,0.706,58,0,True,Send Payment Reminder,60,1,4499.48,65,0.4,1843.8
TXN100931,CUST1763,MERCH119,2171.73,INR,UPI,6,Saturday,Bank Server Unavailable,Temporary,32,28,4,0.875,61,0,True,Retry After Delay,15,1,2078.58,22,0.8,1737.38
TXN100932,CUST2252,MERCH149,3979.08,INR,Credit Card,10,Monday,Authentication Failure,Technical,20,20,0,1.0,40,0,True,Escalate,0,1,3798.73,3,0.6,2387.45
TXN100933,CUST2699,MERCH135,1410.69,INR,Net Banking,19,Wednesday,Gateway Timeout,Temporary,49,28,21,0.571,85,3,False,Stop Recovery,0,0,0.0,0,0.29,409.1
TXN100934,CUST2250,MERCH131,2470.93,INR,Wallet,2,Wednesday,Processing Error,Technical,35,27,8,0.771,3,0,True,Escalate,0,0,0.0,0,0.45,1111.92
TXN100935,CUST2682,MERCH127,4368.51,INR,Net Banking,20,Wednesday,Insufficient Balance,Customer Related,30,24,6,0.8,33,0,True,Send Payment Reminder,120,1,4246.13,131,0.55,2402.68
TXN100936,CUST2555,MERCH112,1630.1,INR,Credit Card,20,Saturday,Gateway Timeout,Temporary,47,34,13,0.723,8,1,True,Retry,0,0,0.0,0,0.63,1026.96
TXN100937,CUST2464,MERCH100,1092.09,INR,Debit Card,6,Wednesday,Processing Error,Technical,42,22,20,0.524,39,2,False,Stop Recovery,0,0,0.0,0,0.16,174.73
TXN100938,CUST2425,MERCH134,342.51,INR,Net Banking,10,Tuesday,Payment Declined,Customer Related,22,19,3,0.864,75,0,True,Send Payment Reminder,120,1,341.02,122,0.5,171.26
TXN100939,CUST1046,MERCH147,1253.25,INR,Credit Card,16,Saturday,Incorrect Payment Details,Customer Related,31,26,5,0.839,42,1,True,Send Payment Reminder,60,1,1218.23,66,0.48,601.56
TXN100940,CUST2256,MERCH129,2588.25,INR,Debit Card,17,Saturday,Insufficient Balance,Customer Related,37,24,13,0.649,28,2,False,Stop Recovery,0,0,0.0,0,0.26,672.94
TXN100941,CUST2328,MERCH135,2854.09,INR,Credit Card,8,Thursday,Processing Error,Technical,24,14,10,0.583,29,0,True,Escalate,0,0,0.0,0,0.3,856.23
TXN100942,CUST2549,MERCH124,2005.19,INR,UPI,12,Tuesday,Processing Error,Technical,24,14,10,0.583,20,2,False,Stop Recovery,0,0,0.0,0,0.16,320.83
TXN100943,CUST2166,MERCH115,868.67,INR,Credit Card,14,Wednesday,Insufficient Balance,Customer Related,13,10,3,0.769,52,1,True,Send Payment Reminder,120,0,0.0,0,0.33,286.66
TXN100944,CUST2438,MERCH118,275.49,INR,Debit Card,18,Wednesday,Bank Server Unavailable,Temporary,25,13,12,0.52,81,0,True,Retry,0,0,0.0,0,0.5,137.74
TXN100945,CUST2536,MERCH100,901.29,INR,Debit Card,14,Thursday,Payment Declined,Customer Related,31,27,4,0.871,78,3,False,Stop Recovery,0,0,0.0,0,0.29,261.37
TXN100946,CUST2396,MERCH104,1049.98,INR,UPI,6,Friday,Processing Error,Technical,36,22,14,0.611,36,0,True,Escalate,0,1,1021.2,11,0.45,472.49
TXN100947,CUST2589,MERCH121,1042.79,INR,Credit Card,2,Sunday,Payment Declined,Customer Related,14,14,0,1.0,21,1,True,Send Payment Reminder,120,0,0.0,0,0.48,500.54
TXN100948,CUST2909,MERCH123,2196.99,INR,Net Banking,23,Monday,Processing Error,Technical,20,12,8,0.6,37,2,True,Escalate,0,1,2182.17,8,0.31,681.07
TXN100949,CUST2282,MERCH142,6558.66,INR,Wallet,7,Wednesday,Gateway Timeout,Temporary,39,20,19,0.513,18,0,True,Retry,0,0,0.0,0,0.55,3607.26
TXN100950,CUST1655,MERCH144,1478.56,INR,UPI,12,Sunday,Processing Error,Technical,28,27,1,0.964,73,0,True,Escalate,0,0,0.0,0,0.55,813.21
TXN100951,CUST1470,MERCH136,1126.21,INR,UPI,15,Wednesday,Network Timeout,Temporary,25,23,2,0.92,18,0,True,Retry After Delay,30,1,1086.01,45,0.85,957.28
TXN100952,CUST2976,MERCH135,1088.57,INR,Debit Card,2,Tuesday,Gateway Timeout,Temporary,38,38,0,1.0,69,0,True,Retry After Delay,15,1,1060.8,22,0.8,870.86
TXN100953,CUST1970,MERCH135,1479.57,INR,UPI,20,Wednesday,Insufficient Balance,Customer Related,43,21,22,0.488,76,1,False,Stop Recovery,0,0,0.0,0,0.13,192.34
TXN100954,CUST2035,MERCH103,690.46,INR,UPI,22,Wednesday,Payment Declined,Customer Related,11,5,6,0.455,56,1,False,Stop Recovery,0,0,0.0,0,0.18,124.28
TXN100955,CUST2353,MERCH135,1474.62,INR,UPI,0,Monday,Gateway Timeout,Temporary,18,15,3,0.833,66,0,True,Retry After Delay,15,0,0.0,0,0.8,1179.7
TXN100956,CUST1735,MERCH117,1921.09,INR,Net Banking,2,Sunday,Processing Error,Technical,39,20,19,0.513,2,1,False,Stop Recovery,0,0,0.0,0,0.23,441.85
TXN100957,CUST1783,MERCH149,1584.06,INR,Debit Card,15,Tuesday,Processing Error,Technical,19,10,9,0.526,21,0,True,Escalate,0,0,0.0,0,0.3,475.22
TXN100958,CUST1967,MERCH115,1931.46,INR,Credit Card,0,Sunday,Authentication Failure,Technical,3,1,2,0.333,16,0,True,Escalate,0,0,0.0,0,0.3,579.44
TXN100959,CUST1357,MERCH140,1895.05,INR,Credit Card,17,Friday,Network Timeout,Temporary,41,38,3,0.927,36,2,True,Retry After Delay,15,1,1815.88,19,0.71,1345.49
TXN100960,CUST1971,MERCH117,324.56,INR,Credit Card,13,Wednesday,Network Timeout,Temporary,46,36,10,0.783,84,0,True,Retry,0,0,0.0,0,0.65,210.96
TXN100961,CUST2431,MERCH121,2229.42,INR,UPI,6,Wednesday,Insufficient Balance,Customer Related,49,40,9,0.816,34,0,True,Send Payment Reminder,60,1,2212.27,74,0.55,1226.18
TXN100962,CUST1667,MERCH101,783.04,INR,Credit Card,22,Friday,Incorrect Payment Details,Customer Related,27,20,7,0.741,20,2,False,Stop Recovery,0,0,0.0,0,0.26,203.59
TXN100963,CUST1372,MERCH120,557.43,INR,UPI,2,Thursday,Network Timeout,Temporary,23,15,8,0.652,76,0,True,Retry,0,0,0.0,0,0.65,362.33
TXN100964,CUST2031,MERCH135,553.6,INR,Credit Card,21,Sunday,Payment Declined,Customer Related,35,24,11,0.686,23,1,True,Send Payment Reminder,120,0,0.0,0,0.33,182.69
TXN100965,CUST2145,MERCH143,1894.73,INR,UPI,15,Friday,Insufficient Balance,Customer Related,38,38,0,1.0,33,0,True,Send Payment Reminder,120,0,0.0,0,0.55,1042.1
TXN100966,CUST2371,MERCH138,1120.96,INR,Debit Card,5,Friday,Incorrect Payment Details,Customer Related,43,33,10,0.767,7,0,True,Send Payment Reminder,30,0,0.0,0,0.4,448.38
TXN100967,CUST1675,MERCH146,348.77,INR,Credit Card,17,Tuesday,Insufficient Balance,Customer Related,13,8,5,0.615,51,0,True,Send Payment Reminder,120,0,0.0,0,0.4,139.51
TXN100968,CUST1089,MERCH138,1963.39,INR,UPI,12,Saturday,Payment Declined,Customer Related,26,24,2,0.923,45,1,True,Send Payment Reminder,30,0,0.0,0,0.48,942.43
TXN100969,CUST2671,MERCH128,423.4,INR,UPI,23,Friday,Network Timeout,Temporary,14,13,1,0.929,68,3,True,Retry,0,1,403.02,11,0.59,249.81
TXN100970,CUST1697,MERCH125,1497.96,INR,UPI,1,Tuesday,Bank Server Unavailable,Temporary,35,17,18,0.486,48,1,True,Retry,0,0,0.0,0,0.48,719.02
TXN100971,CUST2339,MERCH120,1621.0,INR,Credit Card,11,Saturday,Processing Error,Technical,41,37,4,0.902,79,0,True,Escalate,0,1,1573.43,4,0.55,891.55
TXN100972,CUST2201,MERCH116,2720.2,INR,UPI,3,Friday,Gateway Timeout,Temporary,6,5,1,0.833,75,0,True,Retry After Delay,15,1,2621.81,19,0.8,2176.16
TXN100973,CUST1539,MERCH115,5571.1,INR,UPI,8,Sunday,Processing Error,Technical,43,34,9,0.791,69,0,True,Escalate,0,0,0.0,0,0.4,2228.44
TXN100974,CUST1731,MERCH130,449.56,INR,Credit Card,19,Wednesday,Network Timeout,Temporary,8,8,0,1.0,64,0,True,Retry After Delay,15,0,0.0,0,0.8,359.65
TXN100975,CUST1868,MERCH108,1284.37,INR,Debit Card,22,Wednesday,Insufficient Balance,Customer Related,40,29,11,0.725,14,0,True,Send Payment Reminder,120,0,0.0,0,0.4,513.75
TXN100976,CUST1040,MERCH130,1073.77,INR,UPI,4,Saturday,Gateway Timeout,Temporary,47,26,21,0.553,50,0,True,Retry,0,1,1033.89,5,0.55,590.57
TXN100977,CUST1739,MERCH113,1895.05,INR,Credit Card,9,Thursday,Processing Error,Technical,15,9,6,0.6,9,0,True,Escalate,0,0,0.0,0,0.45,852.77
TXN100978,CUST2727,MERCH148,1591.66,INR,Wallet,5,Saturday,Processing Error,Technical,8,5,3,0.625,44,3,False,Stop Recovery,0,0,0.0,0,0.24,382.0
TXN100979,CUST2946,MERCH136,1010.26,INR,Wallet,0,Sunday,Bank Server Unavailable,Temporary,45,25,20,0.556,21,1,True,Retry,0,1,972.08,7,0.48,484.92
TXN100980,CUST1501,MERCH101,941.32,INR,UPI,19,Friday,Gateway Timeout,Temporary,47,33,14,0.702,89,0,True,Retry,0,1,911.65,14,0.65,611.86
TXN100981,CUST1958,MERCH147,548.31,INR,Net Banking,4,Monday,Incorrect Payment Details,Customer Related,16,14,2,0.875,64,0,True,Send Payment Reminder,30,1,545.61,40,0.5,274.15
TXN100982,CUST2168,MERCH145,2952.15,INR,Credit Card,5,Friday,Processing Error,Technical,29,20,9,0.69,56,2,True,Escalate,0,0,0.0,0,0.31,915.17
TXN100983,CUST2224,MERCH113,1934.03,INR,Wallet,21,Saturday,Payment Declined,Customer Related,34,21,13,0.618,82,2,False,Stop Recovery,0,0,0.0,0,0.21,406.15
TXN100984,CUST1928,MERCH132,2791.17,INR,Credit Card,20,Sunday,Processing Error,Technical,29,18,11,0.621,11,1,True,Escalate,0,0,0.0,0,0.38,1060.64
TXN100985,CUST2747,MERCH134,1044.91,INR,Debit Card,18,Monday,Network Timeout,Temporary,35,20,15,0.571,57,0,True,Retry,0,1,1029.69,9,0.55,574.7
TXN100986,CUST1460,MERCH138,791.98,INR,Debit Card,10,Sunday,Payment Declined,Customer Related,48,38,10,0.792,82,1,False,Stop Recovery,0,0,0.0,0,0.28,221.75
TXN100987,CUST1731,MERCH146,565.3,INR,Credit Card,14,Sunday,Incorrect Payment Details,Customer Related,10,7,3,0.7,86,2,False,Stop Recovery,0,0,0.0,0,0.21,118.71
TXN100988,CUST1751,MERCH119,1784.93,INR,Debit Card,1,Saturday,Bank Server Unavailable,Temporary,1,1,0,1.0,81,0,True,Retry After Delay,10,1,1775.06,18,0.8,1427.94
TXN100989,CUST1924,MERCH101,582.99,INR,UPI,14,Friday,Incorrect Payment Details,Customer Related,5,2,3,0.4,87,2,False,Stop Recovery,0,0,0.0,0,0.06,34.98
TXN100990,CUST1908,MERCH140,5877.76,INR,UPI,6,Tuesday,Processing Error,Technical,3,1,2,0.333,38,2,False,Stop Recovery,0,0,0.0,0,0.16,940.44
TXN100991,CUST2581,MERCH118,470.54,INR,UPI,16,Wednesday,Processing Error,Technical,39,34,5,0.872,28,0,True,Escalate,0,0,0.0,0,0.6,282.32
TXN100992,CUST2570,MERCH136,1667.25,INR,Wallet,11,Sunday,Bank Server Unavailable,Temporary,50,40,10,0.8,7,0,True,Retry After Delay,10,0,0.0,0,0.85,1417.16
TXN100993,CUST2276,MERCH117,4691.39,INR,Credit Card,11,Sunday,Gateway Timeout,Temporary,14,8,6,0.571,34,1,True,Retry,0,0,0.0,0,0.48,2251.87
TXN100994,CUST1389,MERCH115,2163.04,INR,Credit Card,4,Monday,Insufficient Balance,Customer Related,46,38,8,0.826,2,0,True,Send Payment Reminder,60,0,0.0,0,0.55,1189.67
TXN100995,CUST2617,MERCH103,1541.54,INR,Credit Card,19,Monday,Network Timeout,Temporary,27,26,1,0.963,44,0,True,Retry After Delay,15,0,0.0,0,0.85,1310.31
TXN100996,CUST1882,MERCH111,617.21,INR,UPI,6,Friday,Processing Error,Technical,46,37,9,0.804,66,3,True,Escalate,0,0,0.0,0,0.34,209.85
TXN100997,CUST1255,MERCH128,443.45,INR,UPI,1,Wednesday,Bank Server Unavailable,Temporary,29,23,6,0.793,22,0,True,Retry After Delay,10,0,0.0,0,0.7,310.41
TXN100998,CUST1708,MERCH106,2480.07,INR,Debit Card,12,Sunday,Incorrect Payment Details,Customer Related,1,1,0,1.0,58,0,True,Send Payment Reminder,60,1,2380.43,61,0.55,1364.04
TXN100999,CUST2838,MERCH113,4468.99,INR,Wallet,23,Thursday,Gateway Timeout,Temporary,18,10,8,0.556,1,0,True,Retry,0,1,4435.28,8,0.55,2457.94
TXN101000,CUST2944,MERCH111,942.86,INR,UPI,8,Monday,Payment Declined,Customer Related,3,1,2,0.333,37,0,False,Stop Recovery,0,0,0.0,0,0.25,235.72
TXN101001,CUST1449,MERCH134,538.48,INR,UPI,14,Wednesday,Network Timeout,Temporary,26,21,5,0.808,57,1,True,Retry After Delay,5,1,523.13,6,0.78,420.01
TXN101002,CUST1009,MERCH104,187.44,INR,UPI,14,Wednesday,Bank Server Unavailable,Temporary,21,15,6,0.714,11,0,True,Retry After Delay,10,0,0.0,0,0.7,131.21
TXN101003,CUST1823,MERCH116,611.18,INR,UPI,0,Sunday,Insufficient Balance,Customer Related,24,13,11,0.542,61,0,False,Stop Recovery,0,0,0.0,0,0.2,122.24
TXN101004,CUST1797,MERCH141,1223.02,INR,UPI,20,Monday,Payment Declined,Customer Related,45,28,17,0.622,14,0,True,Send Payment Reminder,120,0,0.0,0,0.4,489.21
TXN101005,CUST2265,MERCH131,4814.07,INR,Credit Card,19,Tuesday,Incorrect Payment Details,Customer Related,47,42,5,0.894,72,0,True,Send Payment Reminder,120,1,4809.51,134,0.5,2407.04
TXN101006,CUST2274,MERCH109,2295.04,INR,UPI,20,Saturday,Network Timeout,Temporary,20,18,2,0.9,81,2,True,Retry,0,0,0.0,0,0.66,1514.73
TXN101007,CUST1876,MERCH142,1709.69,INR,UPI,2,Tuesday,Network Timeout,Temporary,29,24,5,0.828,77,0,True,Retry After Delay,30,1,1674.95,42,0.8,1367.75
TXN101008,CUST2028,MERCH116,972.53,INR,Debit Card,0,Friday,Incorrect Payment Details,Customer Related,18,14,4,0.778,7,0,True,Send Payment Reminder,120,1,947.6,131,0.4,389.01
TXN101009,CUST2142,MERCH104,840.06,INR,Wallet,18,Sunday,Authentication Failure,Technical,3,3,0,1.0,79,0,True,Escalate,0,1,836.92,15,0.55,462.03
TXN101010,CUST2015,MERCH144,4123.75,INR,UPI,19,Saturday,Bank Server Unavailable,Temporary,47,41,6,0.872,41,1,True,Retry After Delay,5,0,0.0,0,0.78,3216.52
TXN101011,CUST2824,MERCH141,1572.77,INR,Debit Card,12,Saturday,Bank Server Unavailable,Temporary,50,39,11,0.78,15,0,True,Retry After Delay,30,0,0.0,0,0.7,1100.94
TXN101012,CUST1373,MERCH108,249.12,INR,UPI,14,Friday,Network Timeout,Temporary,33,21,12,0.636,78,1,True,Retry,0,0,0.0,0,0.58,144.49
TXN101013,CUST2088,MERCH148,781.46,INR,Wallet,12,Wednesday,Network Timeout,Temporary,18,9,9,0.5,62,0,True,Retry,0,0,0.0,0,0.5,390.73
TXN101014,CUST1145,MERCH132,674.13,INR,Debit Card,17,Sunday,Network Timeout,Temporary,37,22,15,0.595,58,0,True,Retry,0,1,653.28,5,0.55,370.77
TXN101015,CUST1223,MERCH135,865.22,INR,Net Banking,16,Monday,Payment Declined,Customer Related,21,19,2,0.905,47,0,True,Send Payment Reminder,120,0,0.0,0,0.55,475.87
TXN101016,CUST2262,MERCH135,2101.34,INR,UPI,0,Tuesday,Processing Error,Technical,44,36,8,0.818,36,0,True,Escalate,0,1,2074.94,12,0.6,1260.8
TXN101017,CUST1176,MERCH117,1229.11,INR,Credit Card,14,Wednesday,Network Timeout,Temporary,19,13,6,0.684,78,0,True,Retry,0,1,1196.75,12,0.65,798.92
TXN101018,CUST2802,MERCH108,1259.55,INR,Credit Card,23,Sunday,Incorrect Payment Details,Customer Related,23,12,11,0.522,4,0,False,Stop Recovery,0,0,0.0,0,0.25,314.89
TXN101019,CUST1852,MERCH128,3830.61,INR,UPI,3,Tuesday,Payment Declined,Customer Related,20,15,5,0.75,73,0,True,Send Payment Reminder,30,0,0.0,0,0.35,1340.71
TXN101020,CUST2305,MERCH149,767.26,INR,UPI,1,Monday,Processing Error,Technical,24,22,2,0.917,58,0,True,Escalate,0,1,757.04,9,0.6,460.36
TXN101021,CUST1062,MERCH113,5951.27,INR,Credit Card,18,Tuesday,Authentication Failure,Technical,19,11,8,0.579,60,1,False,Stop Recovery,0,0,0.0,0,0.23,1368.79
TXN101022,CUST2240,MERCH124,782.86,INR,Debit Card,7,Thursday,Authentication Failure,Technical,26,16,10,0.615,72,0,True,Escalate,0,1,754.51,4,0.4,313.14
TXN101023,CUST2877,MERCH114,1438.5,INR,UPI,21,Sunday,Payment Declined,Customer Related,33,18,15,0.545,79,0,False,Stop Recovery,0,0,0.0,0,0.2,287.7
TXN101024,CUST1826,MERCH105,1069.6,INR,Credit Card,15,Friday,Authentication Failure,Technical,32,16,16,0.5,29,0,True,Escalate,0,0,0.0,0,0.3,320.88
TXN101025,CUST1794,MERCH141,1478.43,INR,UPI,7,Saturday,Gateway Timeout,Temporary,35,33,2,0.943,65,1,True,Retry After Delay,15,1,1434.57,21,0.73,1079.25
TXN101026,CUST1688,MERCH128,1911.56,INR,UPI,9,Tuesday,Bank Server Unavailable,Temporary,25,16,9,0.64,27,0,True,Retry After Delay,15,1,1848.99,16,0.7,1338.09
TXN101027,CUST2484,MERCH114,1895.18,INR,Credit Card,15,Monday,Processing Error,Technical,33,29,4,0.879,78,0,True,Escalate,0,0,0.0,0,0.55,1042.35
TXN101028,CUST2952,MERCH128,733.26,INR,UPI,4,Sunday,Incorrect Payment Details,Customer Related,24,21,3,0.875,72,0,True,Send Payment Reminder,30,0,0.0,0,0.5,366.63
TXN101029,CUST2633,MERCH103,545.48,INR,UPI,18,Monday,Network Timeout,Temporary,49,45,4,0.918,7,2,True,Retry After Delay,30,1,541.9,31,0.71,387.29
TXN101030,CUST1104,MERCH117,9922.27,INR,UPI,5,Thursday,Processing Error,Technical,9,8,1,0.889,88,1,True,Escalate,0,1,9886.83,6,0.48,4762.69
TXN101031,CUST2122,MERCH149,909.42,INR,Credit Card,9,Monday,Gateway Timeout,Temporary,37,31,6,0.838,80,1,True,Retry After Delay,30,1,897.39,37,0.73,663.88
TXN101032,CUST1510,MERCH148,2343.43,INR,Credit Card,23,Thursday,Gateway Timeout,Temporary,37,21,16,0.568,65,0,True,Retry,0,0,0.0,0,0.5,1171.71
TXN101033,CUST1384,MERCH143,370.14,INR,Wallet,4,Wednesday,Payment Declined,Customer Related,11,10,1,0.909,76,1,True,Send Payment Reminder,60,1,366.84,75,0.43,159.16
