transaction_id,recovery_probability,expected_recovery,priority,action,reason,retry_delay_minutes,amount,failure_reason,failure_category,retry_count,recovery_success,recovered_amount,recovery_attempted,recovery_success_simulated,simulated_recovered_amount
TXN102224,0.827,979.21,LOW,Retry After Delay,Temporary failure with high recovery probability,10,1184.65,Gateway Timeout,Temporary,0,1,1177.0,True,1,1184.65
TXN102225,0.351,235.33,VERY LOW,Stop Recovery,Maximum retry limit reached,0,669.71,Incorrect Payment Details,Customer Related,2,1,650.86,False,0,0.0
TXN102226,0.333,920.27,LOW,Stop Recovery,Maximum retry limit reached,0,2766.75,Gateway Timeout,Temporary,2,0,0.0,False,0,0.0
TXN102227,0.156,289.98,VERY LOW,Stop Recovery,Recovery probability is too low,0,1853.22,Insufficient Balance,Customer Related,1,0,0.0,False,0,0.0
TXN102228,0.469,594.22,LOW,Send Payment Reminder,Customer action may be required,60,1266.63,Insufficient Balance,Customer Related,0,1,1209.33,True,0,0.0
TXN102229,0.185,131.26,VERY LOW,Stop Recovery,Recovery probability is too low,0,707.69,Processing Error,Technical,0,0,0.0,False,0,0.0
TXN102230,0.542,985.1,LOW,Retry,Temporary failure with moderate recovery probability,0,1816.04,Bank Server Unavailable,Temporary,1,0,0.0,True,1,1816.04
TXN102231,0.01,22.6,VERY LOW,Stop Recovery,Maximum retry limit reached,0,2327.52,Insufficient Balance,Customer Related,2,0,0.0,False,0,0.0
TXN102232,0.518,777.7,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,1501.4,Processing Error,Technical,0,1,1464.4,True,0,0.0
TXN102233,0.761,3676.46,MEDIUM,Retry After Delay,Temporary failure with high recovery probability,10,4831.74,Network Timeout,Temporary,0,1,4746.46,True,1,4831.74
TXN102234,0.144,278.39,VERY LOW,Stop Recovery,Recovery probability is too low,0,1934.7,Processing Error,Technical,1,0,0.0,False,0,0.0
TXN102235,0.564,1568.76,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,2781.89,Processing Error,Technical,1,1,2726.18,True,1,2781.89
TXN102236,0.625,932.01,LOW,Send Payment Reminder,Customer action may be required,60,1490.48,Insufficient Balance,Customer Related,0,0,0.0,True,0,0.0
TXN102237,0.331,762.24,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,2299.69,Payment Declined,Customer Related,0,0,0.0,False,0,0.0
TXN102238,0.108,76.64,VERY LOW,Stop Recovery,Recovery probability is too low,0,708.09,Processing Error,Technical,1,0,0.0,False,0,0.0
TXN102239,0.418,388.34,VERY LOW,Send Payment Reminder,Customer action may be required,60,928.23,Payment Declined,Customer Related,0,1,923.48,True,0,0.0
TXN102240,0.694,1229.9,LOW,Retry,Temporary failure with moderate recovery probability,0,1771.34,Network Timeout,Temporary,0,0,0.0,True,1,1771.34
TXN102241,0.295,519.33,LOW,Escalate,Low recovery probability requires investigation,0,1761.07,Authentication Failure,Technical,1,1,1753.87,True,0,0.0
TXN102242,0.806,1619.98,LOW,Retry After Delay,Temporary failure with high recovery probability,10,2010.4,Network Timeout,Temporary,0,1,1972.42,True,1,2010.4
TXN102243,0.68,2195.48,LOW,Retry,Temporary failure with moderate recovery probability,0,3230.25,Bank Server Unavailable,Temporary,1,1,3172.47,True,1,3230.25
TXN102244,0.383,164.07,VERY LOW,Escalate,Low recovery probability requires investigation,0,428.39,Processing Error,Technical,1,0,0.0,True,0,0.0
TXN102245,0.473,290.39,VERY LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,614.27,Bank Server Unavailable,Temporary,1,0,0.0,True,0,0.0
TXN102246,0.137,220.07,VERY LOW,Stop Recovery,Maximum retry limit reached,0,1609.47,Incorrect Payment Details,Customer Related,2,0,0.0,False,0,0.0
TXN102247,0.504,377.86,VERY LOW,Send Payment Reminder,Customer action may be required,60,750.33,Insufficient Balance,Customer Related,0,1,717.68,True,0,0.0
TXN102248,0.103,2047.93,LOW,Stop Recovery,Recovery probability is too low,0,19974.56,Incorrect Payment Details,Customer Related,0,0,0.0,False,0,0.0
TXN102249,0.777,1571.38,LOW,Retry After Delay,Temporary failure with high recovery probability,10,2023.48,Bank Server Unavailable,Temporary,0,1,1962.1,True,1,2023.48
TXN102250,0.527,663.49,LOW,Send Payment Reminder,Customer action may be required,60,1258.07,Insufficient Balance,Customer Related,1,0,0.0,True,0,0.0
TXN102251,0.839,743.7,LOW,Retry After Delay,Temporary failure with high recovery probability,10,886.8,Gateway Timeout,Temporary,0,0,0.0,True,1,886.8
TXN102252,0.84,765.86,LOW,Retry After Delay,Temporary failure with high recovery probability,10,912.21,Bank Server Unavailable,Temporary,0,1,881.66,True,1,912.21
TXN102253,0.502,688.53,LOW,Retry,Temporary failure with moderate recovery probability,0,1372.12,Gateway Timeout,Temporary,0,1,1327.24,True,1,1372.12
TXN102254,0.707,1035.53,LOW,Stop Recovery,Maximum retry limit reached,0,1464.96,Gateway Timeout,Temporary,2,1,1444.99,False,0,0.0
TXN102255,0.485,450.75,VERY LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,929.49,Processing Error,Technical,1,1,905.69,True,1,929.49
TXN102256,0.461,496.1,VERY LOW,Send Payment Reminder,Customer action may be required,60,1076.51,Insufficient Balance,Customer Related,0,1,1049.73,True,0,0.0
TXN102257,0.315,1235.96,LOW,Stop Recovery,Maximum retry limit reached,0,3926.2,Insufficient Balance,Customer Related,3,0,0.0,False,0,0.0
TXN102258,0.32,1295.47,LOW,Stop Recovery,Maximum retry limit reached,0,4054.59,Insufficient Balance,Customer Related,2,1,3902.08,False,0,0.0
TXN102259,0.168,275.92,VERY LOW,Stop Recovery,Recovery probability is too low,0,1638.65,Processing Error,Technical,0,0,0.0,False,0,0.0
TXN102260,0.681,311.93,VERY LOW,Send Payment Reminder,Customer action may be required,60,458.06,Payment Declined,Customer Related,0,1,438.99,True,0,0.0
TXN102261,0.023,47.99,VERY LOW,Stop Recovery,Recovery probability is too low,0,2060.7,Incorrect Payment Details,Customer Related,0,0,0.0,False,0,0.0
TXN102262,0.613,2847.87,MEDIUM,Stop Recovery,Maximum retry limit reached,0,4644.44,Gateway Timeout,Temporary,2,0,0.0,False,0,0.0
TXN102263,0.546,2186.68,LOW,Send Payment Reminder,Customer action may be required,60,4007.11,Insufficient Balance,Customer Related,0,0,0.0,True,0,0.0
TXN102264,0.807,1944.61,LOW,Retry After Delay,Temporary failure with high recovery probability,10,2410.38,Bank Server Unavailable,Temporary,0,1,2339.2,True,1,2410.38
TXN102265,0.451,1884.4,LOW,Send Payment Reminder,Customer action may be required,60,4179.46,Payment Declined,Customer Related,1,1,3982.55,True,1,4179.46
TXN102266,0.341,476.96,VERY LOW,Stop Recovery,Maximum retry limit reached,0,1397.87,Gateway Timeout,Temporary,2,0,0.0,False,0,0.0
TXN102267,0.377,834.2,LOW,Stop Recovery,Maximum retry limit reached,0,2213.84,Incorrect Payment Details,Customer Related,2,1,2120.8,False,0,0.0
TXN102268,0.61,473.8,VERY LOW,Retry,Temporary failure with moderate recovery probability,0,776.95,Bank Server Unavailable,Temporary,0,1,769.9,True,1,776.95
TXN102269,0.013,22.5,VERY LOW,Stop Recovery,Recovery probability is too low,0,1692.25,Insufficient Balance,Customer Related,1,0,0.0,False,0,0.0
TXN102270,0.013,48.94,VERY LOW,Stop Recovery,Maximum retry limit reached,0,3880.14,Insufficient Balance,Customer Related,2,0,0.0,False,0,0.0
TXN102271,0.748,625.34,LOW,Retry After Delay,Temporary failure with high recovery probability,10,835.86,Bank Server Unavailable,Temporary,1,1,812.35,True,0,0.0
TXN102272,0.594,399.17,VERY LOW,Stop Recovery,Maximum retry limit reached,0,672.39,Network Timeout,Temporary,2,0,0.0,False,0,0.0
TXN102273,0.295,427.03,VERY LOW,Stop Recovery,Maximum retry limit reached,0,1448.08,Gateway Timeout,Temporary,2,0,0.0,False,0,0.0
TXN102274,0.249,278.08,VERY LOW,Stop Recovery,Maximum retry limit reached,0,1117.3,Payment Declined,Customer Related,2,0,0.0,False,0,0.0
TXN102275,0.018,41.0,VERY LOW,Stop Recovery,Recovery probability is too low,0,2251.42,Payment Declined,Customer Related,0,0,0.0,False,0,0.0
TXN102276,0.438,407.86,VERY LOW,Send Payment Reminder,Customer action may be required,60,932.06,Insufficient Balance,Customer Related,0,1,930.96,True,1,932.06
TXN102277,0.417,2209.9,LOW,Send Payment Reminder,Customer action may be required,60,5296.24,Insufficient Balance,Customer Related,0,0,0.0,True,0,0.0
TXN102278,0.294,140.27,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,477.35,Payment Declined,Customer Related,1,1,453.59,False,0,0.0
TXN102279,0.433,1580.29,LOW,Send Payment Reminder,Customer action may be required,60,3651.85,Insufficient Balance,Customer Related,0,0,0.0,True,0,0.0
TXN102280,0.821,596.58,LOW,Retry After Delay,Temporary failure with high recovery probability,10,726.41,Network Timeout,Temporary,0,1,723.53,True,1,726.41
TXN102281,0.35,111.42,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,318.37,Insufficient Balance,Customer Related,0,0,0.0,False,0,0.0
TXN102282,0.592,959.03,LOW,Stop Recovery,Maximum retry limit reached,0,1620.19,Bank Server Unavailable,Temporary,3,1,1592.03,False,0,0.0
TXN102283,0.601,656.61,LOW,Send Payment Reminder,Customer action may be required,60,1092.6,Insufficient Balance,Customer Related,0,1,1072.01,True,0,0.0
TXN102284,0.021,11.77,VERY LOW,Stop Recovery,Recovery probability is too low,0,551.32,Incorrect Payment Details,Customer Related,0,0,0.0,False,0,0.0
TXN102285,0.371,129.38,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,348.94,Payment Declined,Customer Related,0,1,346.16,False,0,0.0
TXN102286,0.818,1088.29,LOW,Retry After Delay,Temporary failure with high recovery probability,10,1330.5,Bank Server Unavailable,Temporary,0,0,0.0,True,1,1330.5
TXN102287,0.515,1504.52,LOW,Stop Recovery,Maximum retry limit reached,0,2923.89,Bank Server Unavailable,Temporary,2,1,2869.33,False,0,0.0
TXN102288,0.215,460.8,VERY LOW,Stop Recovery,Maximum retry limit reached,0,2138.72,Network Timeout,Temporary,3,0,0.0,False,0,0.0
TXN102289,0.34,476.65,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,1401.59,Insufficient Balance,Customer Related,0,0,0.0,False,0,0.0
TXN102290,0.029,56.58,VERY LOW,Stop Recovery,Recovery probability is too low,0,1964.67,Insufficient Balance,Customer Related,1,0,0.0,False,0,0.0
TXN102291,0.655,858.95,LOW,Retry,Temporary failure with moderate recovery probability,0,1310.58,Bank Server Unavailable,Temporary,1,1,1247.34,True,0,0.0
TXN102292,0.021,9.14,VERY LOW,Stop Recovery,Recovery probability is too low,0,426.76,Incorrect Payment Details,Customer Related,0,0,0.0,False,0,0.0
TXN102293,0.456,196.19,VERY LOW,Send Payment Reminder,Customer action may be required,60,429.78,Insufficient Balance,Customer Related,0,1,427.75,True,0,0.0
TXN102294,0.346,393.83,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,1138.5,Payment Declined,Customer Related,1,0,0.0,False,0,0.0
TXN102295,0.227,267.28,VERY LOW,Stop Recovery,Maximum retry limit reached,0,1177.89,Payment Declined,Customer Related,2,0,0.0,False,0,0.0
TXN102296,0.206,545.27,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,2645.95,Payment Declined,Customer Related,1,0,0.0,False,0,0.0
TXN102297,0.551,1352.95,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,2454.91,Processing Error,Technical,0,0,0.0,True,1,2454.91
TXN102298,0.659,1432.22,LOW,Stop Recovery,Maximum retry limit reached,0,2173.53,Network Timeout,Temporary,2,1,2159.75,False,0,0.0
TXN102299,0.639,683.94,LOW,Retry,Temporary failure with moderate recovery probability,0,1070.39,Network Timeout,Temporary,1,0,0.0,True,1,1070.39
TXN102300,0.011,4.79,VERY LOW,Stop Recovery,Maximum retry limit reached,0,443.85,Incorrect Payment Details,Customer Related,2,0,0.0,False,0,0.0
TXN102301,0.495,921.63,LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,1862.47,Gateway Timeout,Temporary,0,1,1817.77,True,0,0.0
TXN102302,0.361,736.91,LOW,Escalate,Low recovery probability requires investigation,0,2038.84,Processing Error,Technical,0,1,1949.74,True,0,0.0
TXN102303,0.639,126.64,VERY LOW,Retry,Temporary failure with moderate recovery probability,0,198.18,Bank Server Unavailable,Temporary,0,1,196.41,True,1,198.18
TXN102304,0.525,360.88,VERY LOW,Stop Recovery,Maximum retry limit reached,0,687.13,Bank Server Unavailable,Temporary,2,1,670.97,False,0,0.0
TXN102305,0.452,348.5,VERY LOW,Send Payment Reminder,Customer action may be required,60,770.59,Payment Declined,Customer Related,0,1,744.63,True,0,0.0
TXN102306,0.584,859.72,LOW,Retry,Temporary failure with moderate recovery probability,0,1472.45,Gateway Timeout,Temporary,1,1,1471.96,True,0,0.0
TXN102307,0.495,348.92,VERY LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,704.38,Gateway Timeout,Temporary,0,0,0.0,True,0,0.0
TXN102308,0.499,647.81,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,1299.18,Processing Error,Technical,0,1,1244.91,True,1,1299.18
TXN102309,0.479,542.15,LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,1131.81,Network Timeout,Temporary,0,0,0.0,True,0,0.0
TXN102310,0.499,588.6,LOW,Send Payment Reminder,Customer action may be required,60,1179.3,Insufficient Balance,Customer Related,0,0,0.0,True,0,0.0
TXN102311,0.577,435.58,VERY LOW,Retry,Temporary failure with moderate recovery probability,0,755.13,Gateway Timeout,Temporary,0,0,0.0,True,1,755.13
TXN102312,0.566,454.34,VERY LOW,Retry,Temporary failure with moderate recovery probability,0,803.37,Gateway Timeout,Temporary,0,1,769.81,True,1,803.37
TXN102313,0.856,483.14,VERY LOW,Retry After Delay,Temporary failure with high recovery probability,10,564.41,Bank Server Unavailable,Temporary,0,1,553.11,True,0,0.0
TXN102314,0.591,1072.98,LOW,Retry,Temporary failure with moderate recovery probability,0,1815.39,Network Timeout,Temporary,0,1,1748.85,True,1,1815.39
TXN102315,0.411,869.65,LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,2115.15,Network Timeout,Temporary,1,1,2052.97,True,0,0.0
TXN102316,0.119,86.11,VERY LOW,Stop Recovery,Recovery probability is too low,0,723.07,Processing Error,Technical,0,0,0.0,False,0,0.0
TXN102317,0.032,146.2,VERY LOW,Stop Recovery,Recovery probability is too low,0,4521.11,Payment Declined,Customer Related,0,0,0.0,False,0,0.0
TXN102318,0.408,425.24,VERY LOW,Send Payment Reminder,Customer action may be required,60,1041.4,Incorrect Payment Details,Customer Related,1,0,0.0,True,0,0.0
TXN102319,0.845,3848.13,MEDIUM,Retry After Delay,Temporary failure with high recovery probability,10,4555.76,Network Timeout,Temporary,0,1,4382.76,True,1,4555.76
TXN102320,0.689,552.45,LOW,Stop Recovery,Maximum retry limit reached,0,801.35,Network Timeout,Temporary,2,0,0.0,False,0,0.0
TXN102321,0.63,166.9,VERY LOW,Send Payment Reminder,Customer action may be required,60,264.74,Payment Declined,Customer Related,0,1,261.86,True,0,0.0
TXN102322,0.368,680.6,LOW,Stop Recovery,Maximum retry limit reached,0,1847.81,Incorrect Payment Details,Customer Related,3,1,1780.79,False,0,0.0
TXN102323,0.379,619.77,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,1634.08,Insufficient Balance,Customer Related,0,0,0.0,False,0,0.0
TXN102324,0.033,45.66,VERY LOW,Stop Recovery,Recovery probability is too low,0,1376.8,Insufficient Balance,Customer Related,0,0,0.0,False,0,0.0
TXN102325,0.289,231.86,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,801.28,Insufficient Balance,Customer Related,1,0,0.0,False,0,0.0
TXN102326,0.638,830.83,LOW,Retry,Temporary failure with moderate recovery probability,0,1302.89,Network Timeout,Temporary,0,1,1292.61,True,1,1302.89
TXN102327,0.254,226.04,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,889.8,Incorrect Payment Details,Customer Related,1,0,0.0,False,0,0.0
TXN102328,0.786,826.58,LOW,Retry After Delay,Temporary failure with high recovery probability,10,1051.65,Bank Server Unavailable,Temporary,0,1,1037.76,True,1,1051.65
TXN102329,0.696,1827.28,LOW,Retry,Temporary failure with moderate recovery probability,0,2626.23,Gateway Timeout,Temporary,0,0,0.0,True,1,2626.23
TXN102330,0.225,349.04,VERY LOW,Stop Recovery,Maximum retry limit reached,0,1552.11,Payment Declined,Customer Related,2,0,0.0,False,0,0.0
TXN102331,0.493,1075.97,LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,2181.92,Network Timeout,Temporary,0,1,2105.31,True,0,0.0
TXN102332,0.62,689.63,LOW,Send Payment Reminder,Customer action may be required,60,1112.66,Incorrect Payment Details,Customer Related,0,1,1101.48,True,1,1112.66
TXN102333,0.654,666.76,LOW,Retry,Technical failure with high recovery potential,0,1018.81,Processing Error,Technical,0,0,0.0,True,1,1018.81
TXN102334,0.611,325.18,VERY LOW,Retry,Temporary failure with moderate recovery probability,0,532.3,Network Timeout,Temporary,1,0,0.0,True,0,0.0
TXN102335,0.526,524.27,LOW,Send Payment Reminder,Customer action may be required,60,996.22,Payment Declined,Customer Related,0,1,962.29,True,1,996.22
TXN102336,0.482,48.15,VERY LOW,Send Payment Reminder,Customer action may be required,60,100.0,Insufficient Balance,Customer Related,0,1,97.03,True,0,0.0
TXN102337,0.764,638.45,LOW,Retry After Delay,Temporary failure with high recovery probability,10,835.33,Network Timeout,Temporary,0,1,796.83,True,1,835.33
TXN102338,0.007,9.01,VERY LOW,Stop Recovery,Maximum retry limit reached,0,1254.51,Payment Declined,Customer Related,3,0,0.0,False,0,0.0
TXN102339,0.018,38.46,VERY LOW,Stop Recovery,Recovery probability is too low,0,2102.62,Payment Declined,Customer Related,1,0,0.0,False,0,0.0
TXN102340,0.304,328.72,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,1080.37,Payment Declined,Customer Related,0,0,0.0,False,0,0.0
TXN102341,0.149,263.77,VERY LOW,Stop Recovery,Recovery probability is too low,0,1768.95,Authentication Failure,Technical,0,1,1730.81,False,0,0.0
TXN102342,0.615,143.97,VERY LOW,Retry,Temporary failure with moderate recovery probability,0,234.2,Gateway Timeout,Temporary,1,1,232.05,True,0,0.0
TXN102343,0.024,30.4,VERY LOW,Stop Recovery,Recovery probability is too low,0,1279.89,Payment Declined,Customer Related,0,0,0.0,False,0,0.0
TXN102344,0.545,190.37,VERY LOW,Send Payment Reminder,Customer action may be required,60,349.46,Incorrect Payment Details,Customer Related,0,0,0.0,True,1,349.46
