decision_timestamp,transaction_id,amount,payment_method,failure_reason,failure_category,retry_count,recovery_probability,expected_recovery,priority,action,reason,retry_delay_minutes,guardrail_triggered,recovery_attempted,outcome,recovered_amount
2026-08-25T23:41:59,TXN103357,515.58,UPI,Insufficient Balance,Customer Related,1,0.316,163.15,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103358,1730.11,UPI,Insufficient Balance,Customer Related,0,0.457,791.38,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,1730.11
2026-08-25T23:41:59,TXN103359,1226.24,UPI,Authentication Failure,Technical,0,0.187,229.54,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103360,1145.42,UPI,Payment Declined,Customer Related,0,0.404,463.25,VERY LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN103361,4134.98,Debit Card,Processing Error,Technical,0,0.649,2683.05,MEDIUM,Retry After Delay,Delayed retry may resolve the technical issue,15,None,True,Recovered,4134.98
2026-08-25T23:41:59,TXN103362,2078.29,Net Banking,Bank Server Unavailable,Temporary,0,0.825,1714.92,LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,2078.29
2026-08-25T23:41:59,TXN103363,876.56,UPI,Payment Declined,Customer Related,0,0.421,369.31,VERY LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,876.56
2026-08-25T23:41:59,TXN103364,953.77,Credit Card,Payment Declined,Customer Related,0,0.402,383.85,VERY LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN103365,895.99,Debit Card,Incorrect Payment Details,Customer Related,0,0.614,550.22,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,895.99
2026-08-25T23:41:59,TXN103366,2696.72,UPI,Processing Error,Technical,0,0.124,334.43,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103367,1046.79,Credit Card,Insufficient Balance,Customer Related,0,0.546,571.54,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,1046.79
2026-08-25T23:41:59,TXN103368,319.09,Debit Card,Insufficient Balance,Customer Related,2,0.32,101.96,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103369,1288.64,Net Banking,Authentication Failure,Technical,0,0.425,548.11,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN103370,391.65,Credit Card,Bank Server Unavailable,Temporary,1,0.383,150.07,VERY LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN103371,7687.76,Debit Card,Network Timeout,Temporary,0,0.786,6046.06,MEDIUM,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,7687.76
2026-08-25T23:41:59,TXN103372,618.6,UPI,Insufficient Balance,Customer Related,0,0.429,265.14,VERY LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN103373,1176.75,UPI,Bank Server Unavailable,Temporary,2,0.692,814.73,LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103374,1646.76,UPI,Insufficient Balance,Customer Related,1,0.273,449.88,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103375,1063.24,UPI,Processing Error,Technical,0,0.501,532.53,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,None,True,Recovered,1063.24
2026-08-25T23:41:59,TXN103376,1062.07,UPI,Gateway Timeout,Temporary,1,0.789,837.79,LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,1062.07
2026-08-25T23:41:59,TXN103377,1877.06,UPI,Incorrect Payment Details,Customer Related,0,0.031,57.46,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103378,4541.32,Debit Card,Bank Server Unavailable,Temporary,2,0.621,2819.89,MEDIUM,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103379,2475.03,Credit Card,Gateway Timeout,Temporary,0,0.831,2057.31,LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,2475.03
2026-08-25T23:41:59,TXN103380,4371.28,UPI,Bank Server Unavailable,Temporary,2,0.561,2453.88,LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103381,579.81,UPI,Payment Declined,Customer Related,0,0.621,359.87,VERY LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,579.81
2026-08-25T23:41:59,TXN103382,1726.57,Credit Card,Bank Server Unavailable,Temporary,1,0.724,1250.16,LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,1726.57
2026-08-25T23:41:59,TXN103383,1516.56,UPI,Incorrect Payment Details,Customer Related,2,0.077,116.35,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103384,1773.79,UPI,Payment Declined,Customer Related,0,0.025,43.89,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103385,4027.84,Debit Card,Insufficient Balance,Customer Related,0,0.015,62.12,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103386,1122.56,UPI,Network Timeout,Temporary,1,0.814,913.25,LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,1122.56
2026-08-25T23:41:59,TXN103387,968.35,UPI,Network Timeout,Temporary,0,0.835,808.99,LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,968.35
2026-08-25T23:41:59,TXN103388,2053.26,UPI,Insufficient Balance,Customer Related,1,0.04,82.18,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103389,322.93,UPI,Authentication Failure,Technical,1,0.272,87.75,VERY LOW,Escalate,Low recovery probability requires investigation,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN103390,1108.23,Wallet,Payment Declined,Customer Related,0,0.416,460.84,VERY LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN103391,1203.08,UPI,Insufficient Balance,Customer Related,1,0.252,302.85,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103392,641.44,Credit Card,Processing Error,Technical,0,0.536,344.06,VERY LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,None,True,Recovered,641.44
2026-08-25T23:41:59,TXN103393,3120.18,Debit Card,Bank Server Unavailable,Temporary,2,0.522,1629.57,LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103394,572.61,UPI,Gateway Timeout,Temporary,0,0.439,251.58,VERY LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN103395,1201.47,UPI,Payment Declined,Customer Related,1,0.229,275.51,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103396,1693.45,Net Banking,Gateway Timeout,Temporary,0,0.685,1160.44,LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovered,1693.45
2026-08-25T23:41:59,TXN103397,3955.1,Net Banking,Processing Error,Technical,1,0.59,2332.5,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN103398,1328.17,UPI,Insufficient Balance,Customer Related,0,0.026,34.65,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103399,2832.52,UPI,Network Timeout,Temporary,0,0.686,1944.09,LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN103400,2346.02,Debit Card,Bank Server Unavailable,Temporary,0,0.702,1645.95,LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN103401,1478.47,UPI,Insufficient Balance,Customer Related,0,0.425,627.77,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,1478.47
2026-08-25T23:41:59,TXN103402,560.25,UPI,Payment Declined,Customer Related,0,0.373,208.83,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103403,425.1,UPI,Processing Error,Technical,0,0.374,158.92,VERY LOW,Escalate,Low recovery probability requires investigation,0,None,True,Recovered,425.1
2026-08-25T23:41:59,TXN103404,1458.56,UPI,Payment Declined,Customer Related,3,0.305,444.21,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103405,867.7,UPI,Payment Declined,Customer Related,0,0.589,510.94,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,867.7
2026-08-25T23:41:59,TXN103406,2794.5,Credit Card,Bank Server Unavailable,Temporary,1,0.483,1348.77,LOW,Send Payment Reminder,Temporary failure with limited recovery probability,30,None,True,Recovered,2794.5
2026-08-25T23:41:59,TXN103407,2432.53,Debit Card,Network Timeout,Temporary,0,0.836,2032.64,LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,2432.53
2026-08-25T23:41:59,TXN103408,1155.53,Credit Card,Payment Declined,Customer Related,0,0.502,579.57,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN103409,530.51,UPI,Processing Error,Technical,0,0.189,100.12,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103410,2015.43,UPI,Payment Declined,Customer Related,1,0.022,43.64,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103411,593.26,Debit Card,Insufficient Balance,Customer Related,0,0.497,294.97,VERY LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,593.26
2026-08-25T23:41:59,TXN103412,730.13,UPI,Payment Declined,Customer Related,2,0.249,181.83,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103413,611.84,UPI,Insufficient Balance,Customer Related,3,0.196,119.69,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103414,1198.95,UPI,Network Timeout,Temporary,0,0.588,704.39,LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovered,1198.95
2026-08-25T23:41:59,TXN103415,3415.76,UPI,Incorrect Payment Details,Customer Related,0,0.458,1565.85,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN103416,1334.04,Wallet,Insufficient Balance,Customer Related,0,0.653,871.07,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,1334.04
2026-08-25T23:41:59,TXN103417,939.57,Credit Card,Insufficient Balance,Customer Related,0,0.251,235.67,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103418,395.25,UPI,Payment Declined,Customer Related,0,0.023,9.07,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103419,2083.28,Debit Card,Bank Server Unavailable,Temporary,3,0.568,1183.92,LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103420,717.43,UPI,Insufficient Balance,Customer Related,1,0.195,140.11,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103421,1471.47,UPI,Payment Declined,Customer Related,3,0.248,365.51,VERY LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103422,1008.91,UPI,Bank Server Unavailable,Temporary,0,0.534,538.42,LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN103423,2618.98,Credit Card,Incorrect Payment Details,Customer Related,0,0.561,1469.55,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,2618.98
2026-08-25T23:41:59,TXN103424,1181.11,UPI,Insufficient Balance,Customer Related,0,0.449,530.9,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN103425,1277.75,UPI,Processing Error,Technical,0,0.564,721.28,LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,None,True,Recovered,1277.75
2026-08-25T23:41:59,TXN103426,1975.54,UPI,Authentication Failure,Technical,1,0.085,168.19,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103427,7226.8,UPI,Insufficient Balance,Customer Related,2,0.327,2361.82,LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103428,2726.46,Debit Card,Bank Server Unavailable,Temporary,0,0.676,1842.96,LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovered,2726.46
2026-08-25T23:41:59,TXN103429,1247.77,Net Banking,Incorrect Payment Details,Customer Related,0,0.402,502.12,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN103430,1342.86,Debit Card,Insufficient Balance,Customer Related,0,0.608,816.2,LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,1342.86
2026-08-25T23:41:59,TXN103431,880.17,Credit Card,Payment Declined,Customer Related,1,0.248,218.11,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103432,626.41,Net Banking,Network Timeout,Temporary,1,0.545,341.14,VERY LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN103433,860.75,UPI,Payment Declined,Customer Related,0,0.303,260.38,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103434,722.18,UPI,Insufficient Balance,Customer Related,0,0.473,341.37,VERY LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN103435,2259.04,UPI,Gateway Timeout,Temporary,2,0.507,1146.21,LOW,Stop Recovery,Maximum retry limit reached,0,Maximum Retry Limit,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103436,568.52,UPI,Processing Error,Technical,1,0.56,318.11,VERY LOW,Retry After Delay,Delayed retry may resolve the technical issue,15,None,True,Recovered,568.52
2026-08-25T23:41:59,TXN103437,3891.57,UPI,Insufficient Balance,Customer Related,0,0.371,1445.71,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103438,2444.6,UPI,Payment Declined,Customer Related,0,0.376,919.11,LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103439,1361.58,UPI,Payment Declined,Customer Related,0,0.299,406.68,VERY LOW,Stop Recovery,Low recovery potential for customer-related failure,0,Low Customer Recovery Potential,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103440,1339.77,Credit Card,Network Timeout,Temporary,0,0.749,1003.11,LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN103441,857.63,Wallet,Incorrect Payment Details,Customer Related,0,0.423,362.92,VERY LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovered,857.63
2026-08-25T23:41:59,TXN103442,1662.48,UPI,Gateway Timeout,Temporary,1,0.698,1159.81,LOW,Retry,Temporary failure with moderate recovery probability,0,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN103443,3198.62,UPI,Authentication Failure,Technical,0,0.111,356.33,VERY LOW,Stop Recovery,Recovery probability is too low,0,Low Recovery Probability,False,Recovery Not Attempted,0.0
2026-08-25T23:41:59,TXN103444,763.17,Debit Card,Payment Declined,Customer Related,0,0.442,337.67,VERY LOW,Send Payment Reminder,Customer action may be required,60,None,True,Recovery Failed,0.0
2026-08-25T23:41:59,TXN103445,392.79,UPI,Gateway Timeout,Temporary,0,0.844,331.47,VERY LOW,Retry After Delay,Temporary failure with high recovery probability,10,None,True,Recovered,392.79
